0,1,2,3,4,5,6,7,8,9,10,11,12,13
,200,"-64,7","160,0","-64,7","160,0","-65,6","160,0","-65,6","160,0","-65,6","160,0","-65,6","160,0"
,205,"-66,7","160,0","-66,7","160,0","-67,5","160,0","-67,5","160,0","-67,5","160,0","-67,5","160,0"
,210,"-68,7","160,0","-68,7","160,0","-69,5","160,0","-69,5","160,0","-69,5","160,0","-69,5","160,0"
,215,"-70,6","160,0","-70,6","160,0","-71,5","160,0","-71,5","160,0","-71,5","160,0","-71,5","160,0"
,220,"-72,6","160,0","-72,6","160,0","-73,4","160,0","-73,4","160,0","-73,4","160,0","-73,4","160,0"
,225,"-74,6","160,0","-74,6","160,0","-75,4","160,0","-75,4","160,0","-75,4","160,0","-75,4","160,0"
,230,"-76,5","160,0","-76,5","160,0","-77,4","160,0","-77,4","160,0","-77,4","160,0","-77,4","160,0"
,235,"-78,5","160,0","-78,5","160,0","-79,3","160,0","-79,3","160,0","-79,3","160,0","-79,3","160,0"
,240,"-80,5","160,0","-80,5","160,0","-81,3","160,0","-81,3","160,0","-81,3","160,0","-81,3","160,0"
,245,"-82,4","160,0","-82,4","160,0","-83,3","160,0","-83,3","160,0","-83,3","160,0","-83,3","160,0"
,250,"-84,4","160,0","-84,4","160,0","-85,2","160,0","-85,2","160,0","-85,2","160,0","-85,2","160,0"
,255,"-86,4","160,0","-86,4","160,0","-87,2","160,0","-87,2","160,0","-87,2","160,0","-87,2","160,0"
,260,"-88,3","160,0","-88,3","160,0","-89,2","160,0","-89,2","160,0","-89,2","160,0","-89,2","160,0"
,265,"-90,3","160,0","-90,3","160,0","-91,1","160,0","-91,1","160,0","-91,1","160,0","-91,1","160,0"
,270,"-92,3","160,0","-92,3","160,0","-93,1","160,0","-93,1","160,0","-93,1","160,0","-93,1","160,0"
,275,"-94,2","160,0","-94,2","160,0","-95,1","160,0","-95,1","160,0","-95,1","160,0","-95,1","160,0"
,280,"-96,2","160,0","-96,2","160,0","-97,0","160,0","-97,0","160,0","-97,0","160,0","-97,0","160,0"
,285,"-98,2","160,0","-98,2","160,0","-99,0","160,0","-99,0","160,0","-99,0","160,0","-99,0","160,0"
,290,"-100,1","160,0","-100,1","160,0","-101,0","160,0","-101,0","160,0","-101,0","160,0","-101,0","160,0"
,295,"-102,1","160,0","-102,1","160,0","-102,9","160,0","-102,9","160,0","-102,9","160,0","-102,9","160,0"
,300,"-104,1","160,0","-104,1","160,0","-104,9","160,0","-104,9","160,0","-104,9","160,0","-104,9","160,0"
"cnom=
30mm",310,"-96,7","160,0","-96,7","160,0","-108,8","160,0","-108,8","160,0","-108,8","160,0","-108,8","160,0"
,320,"-100,2","160,0","-100,2","160,0","-112,8","160,0","-112,8","160,0","-112,8","160,0","-112,8","160,0"
"cnom=
35mm",305,"-94,9","160,0","-94,9","160,0","-106,9","160,0","-106,9","160,0","-106,9","160,0","-106,9","160,0"
,315,"-98,4","160,0","-98,4","160,0","-110,8","160,0","-110,8","160,0","-110,8","160,0","-110,8","160,0"
